2020-09-09 19:00:00+00:00,1.7,1.5,0,210,23.763,2.226149897
2020-09-10 16:30:00+00:00,1.7,1.5,0,300,27.807,7.789405545
2020-09-12 11:00:00+00:00,1.7,1.5,0,180,5.561,-7.660492717
2020-09-20 13:00:00+00:00,2.5,1.5,0,480,50.051,20.80877505
2020-09-28 18:30:00+00:00,0.9,1.5,0,180,11.629,5.985037406
2020-11-16 04:00:00+00:00,1.1,1.5,0,90,13.146,-1.536589077
2020-01-03 18:00:00+00:00,0.8,27,64.314301,810,33.737,-12.5055577
2020-01-12 01:00:00+00:00,0.9,27,64.314301,270,19.845,-4.887881078
2020-01-29 20:30:00+00:00,0.9,27,64.314301,270,7.441,3.010348071
2020-02-05 20:30:00+00:00,0.9,27,64.314301,360,17.86,-6.802911534
2020-02-06 19:30:00+00:00,1.1,27,64.314301,270,32.249,-5.116437719
2020-02-13 16:30:00+00:00,1.1,27,64.314301,390,17.365,-2.418658221
2020-02-16 13:30:00+00:00,1.2,27,64.314301,420,19.348,-3.250982014
2020-02-20 16:30:00+00:00,1.2,27,64.314301,510,16.372,23.63181041
2020-02-24 23:30:00+00:00,1.1,27,64.314301,510,30.76,-14.59362809
2020-03-04 14:00:00+00:00,1.2,27,64.314301,330,18.852,23.09038829
2020-03-05 01:00:00+00:00,1.2,27,64.314301,120,6.945,22.05903528
2020-03-05 10:00:00+00:00,1.2,27,64.314301,390,26.293,15.68097973
2020-06-09 14:00:00+00:00,4.5,27,64.314301,420,57.055,27.71360967
2020-06-24 19:30:00+00:00,2.6000001,27,64.314301,210,14.417,-52.86814178
2020-07-01 18:30:00+00:00,1.5,27,64.314301,150,8.452,-16.65877899
2020-07-03 21:00:00+00:00,1.5,27,64.314301,180,46.732,-19.83651459
2020-07-05 17:30:00+00:00,1.5,27,64.314301,270,9.445,-30.30174696
2020-07-06 13:30:00+00:00,1.5,27,64.314301,180,7.953,-23.96579907
2020-07-23 19:00:00+00:00,3.5,27,64.314301,180,21.874,-29.03447015
2020-08-07 00:00:00+00:00,3.4000001,27,64.314301,90,36.79,-18.58657244
2020-08-10 20:30:00+00:00,3.1000001,27,64.314301,90,30.823,4.87298446
2020-08-19 03:30:00+00:00,3.4000001,27,64.314301,180,43.749,-5.026400603
2020-08-20 18:30:00+00:00,3.4000001,27,64.314301,180,41.263,9.10500933
2020-08-24 23:00:00+00:00,2.7,27,64.314301,120,7.457,11.85463323
2020-09-10 20:30:00+00:00,1.1,27,64.314301,300,19.885,-4.993713855
2020-09-16 13:00:00+00:00,1.1,27,64.314301,600,129.757,99.60310426
2020-09-24 18:00:00+00:00,1.8000001,27,64.314301,270,17.897,95.68084036
2020-10-24 19:30:00+00:00,1,27,64.314301,120,27.841,-11.24959592
2020-11-30 05:30:00+00:00,1.2,27,64.314301,120,15.411,4.315099604
2020-02-06 23:30:00+00:00,1.1,23,68.722557,300,13.437,94.73096673
2020-04-05 12:00:00+00:00,1.6,23,68.722557,210,52.256,18.02472443
2020-04-14 08:30:00+00:00,1.3000001,23,68.722557,630,66.191,5.120031424
2020-04-15 14:30:00+00:00,1.3000001,23,68.722557,600,34.342,-6.729369285
2020-04-24 07:00:00+00:00,1.8000001,23,68.722557,150,8.958,-7.870060281
2020-05-10 10:30:00+00:00,1.6,23,68.722557,210,6.471,-27.39916551
2020-05-25 17:00:00+00:00,1.7,23,68.722557,120,12.443,6.81507675
2020-05-28 18:00:00+00:00,1.5,23,68.722557,270,23.889,5.36230064
2020-05-29 18:30:00+00:00,1.5,23,68.722557,300,38.82,53.20453375
2020-06-04 01:30:00+00:00,1.5,23,68.722557,720,39.813,88.51882551
2020-06-04 18:00:00+00:00,1.5,23,68.722557,90,21.401,99.10284566
2020-06-06 14:00:00+00:00,1.8000001,23,68.722557,660,93.564,98.42140139
2020-06-23 17:30:00+00:00,1.8000001,23,68.722557,210,17.419,6.07382743
2020-07-15 21:30:00+00:00,1.3000001,23,68.722557,150,16.424,16.85338529
2020-07-29 18:00:00+00:00,1.7,23,68.722557,120,22.396,58.01035899
2020-08-27 19:30:00+00:00,1.5,23,68.722557,90,6.967,29.32395579
2020-08-29 18:00:00+00:00,1.5,23,68.722557,360,17.917,12.48534911
2020-08-30 07:00:00+00:00,1.5,23,68.722557,330,5.474,12.38582389
2020-09-11 16:00:00+00:00,1.9,23,68.722557,180,12.94,25.38639876
2020-09-12 15:30:00+00:00,1.9,23,68.722557,240,10.949,31.93898986
2020-09-17 16:00:00+00:00,1.6,23,68.722557,300,13.935,4.205238608
2020-09-19 14:30:00+00:00,1.6,23,68.722557,420,20.904,-12.82529659
2020-09-27 21:00:00+00:00,1.9,23,68.722557,300,8.461,27.99905449
2020-10-04 15:30:00+00:00,1.4,23,68.722557,900,13.936,-10.19661309
2020-10-21 23:30:00+00:00,1.3000001,23,68.722557,240,14.433,33.10469064
2020-10-22 16:00:00+00:00,1.3000001,23,68.722557,90,9.954,-0.894112919
2020-10-23 16:30:00+00:00,1.3000001,23,68.722557,180,21.399,11.28557409
2020-11-01 19:30:00+00:00,1.2,23,68.722557,150,5.475,-13.5890411
2020-11-09 18:30:00+00:00,1.2,23,68.722557,540,21.898,11.23390264
2020-11-12 08:30:00+00:00,1.1,23,68.722557,300,14.931,-14.99564664
2020-01-07 08:00:00+00:00,5.5999999,10,117.730141,180,5.475,89.42465753
2020-01-17 23:00:00+00:00,5.5999999,10,117.730141,150,8.461,96.96253398
2020-07-02 07:00:00+00:00,2.5,10,117.730141,150,6.47,98.02163833
2020-07-08 12:00:00+00:00,1.7,10,117.730141,360,9.953,34.09022405
2020-07-18 18:30:00+00:00,3.4000001,10,117.730141,300,15.925,14.38618524
2020-07-30 22:30:00+00:00,5,10,117.730141,120,49.765,21.16748719
2020-08-22 15:30:00+00:00,6.5,10,117.730141,540,35.831,27.66319667
2020-09-07 22:30:00+00:00,6.3000002,10,117.730141,150,13.438,30.60723322
2020-09-29 01:30:00+00:00,6.5999999,10,117.730141,180,5.974,10.62939404
2020-10-03 03:00:00+00:00,6.5,10,117.730141,240,6.968,28.97531573
2020-10-06 21:00:00+00:00,6.5,10,117.730141,180,14.432,29.19207317
2020-10-16 18:30:00+00:00,6.7000003,10,117.730141,150,7.475,16.80267559
2020-11-02 08:30:00+00:00,6.7000003,10,117.730141,180,5.98,21.47157191
2020-11-08 10:30:00+00:00,5.9000001,10,117.730141,690,25.419,22.33762146
2020-11-10 09:30:00+00:00,5.9000001,10,117.730141,90,18.94,17.55015839
2020-11-10 23:00:00+00:00,5.9000001,10,117.730141,330,24.423,20.47250543
2020-11-11 09:00:00+00:00,5.9000001,10,117.730141,1380,120.614,18.27068168
2020-11-22 11:30:00+00:00,6.7000003,10,117.730141,180,6.478,26.50509416
2020-11-23 12:30:00+00:00,6.7000003,10,117.730141,270,17.444,22.1279523
2020-03-12 13:30:00+00:00,0.2,20,97.937225,450,10.374,8.714092925
2020-03-19 13:30:00+00:00,0.2,20,97.937225,750,16.302,24.13200834
2020-03-25 17:00:00+00:00,1,20,97.937225,630,23.218,20.36351107
2020-03-28 22:00:00+00:00,1,20,97.937225,420,13.832,15.70994795
2020-04-07 10:00:00+00:00,0.7,20,97.937225,360,8.892,24.66261808
2020-04-12 16:30:00+00:00,0.8,20,97.937225,720,7.904,93.52226721
2020-04-27 14:30:00+00:00,1.3000001,20,97.937225,270,8.892,25.37112011
2020-05-17 14:30:00+00:00,1.7,20,97.937225,630,22.724,24.03626122
2020-06-10 00:00:00+00:00,5.2000003,20,97.937225,570,65.702,23.51830994
2020-06-20 04:00:00+00:00,6.8000002,20,97.937225,930,14.326,28.55647075
2020-06-22 01:00:00+00:00,4.7000003,20,97.937225,270,13.832,29.66310006
2020-07-06 22:00:00+00:00,5,20,97.937225,90,6.422,34.08595453
2020-07-09 05:30:00+00:00,1.9,20,97.937225,600,33.592,85.52631579
2020-07-14 22:00:00+00:00,1.9,20,97.937225,210,52.86,99.88081725
2020-07-18 09:30:00+00:00,3.5,20,97.937225,120,17.29,99.27125506
2020-07-21 17:30:00+00:00,3.5,20,97.937225,300,11.362,76.09575779
2020-08-13 05:00:00+00:00,5.7000003,20,97.937225,270,5.434,55.81523739
2020-09-09 18:30:00+00:00,4.5999999,20,97.937225,420,9.386,19.91263584
2020-09-12 08:00:00+00:00,4.5999999,20,97.937225,930,31.616,29.66219636
2020-09-24 05:30:00+00:00,2.1000001,20,97.937225,360,23.712,27.79183536
2020-09-24 16:30:00+00:00,2.1000001,20,97.937225,240,6.916,26.92307692
2020-10-12 11:00:00+00:00,0.5,20,97.937225,450,20.952,22.81405116
2020-10-22 20:30:00+00:00,0.5,20,97.937225,1410,15.33,58.42791911
2020-11-10 02:00:00+00:00,0.8,20,97.937225,1260,33.727,31.04041273
2020-03-12 13:00:00+00:00,0.2,23,111.037758,510,11.02,20.52631579
2020-03-19 13:30:00+00:00,0.2,23,111.037758,720,16.028,8.815822311
2020-03-25 17:00:00+00:00,1,23,111.037758,630,25.043,13.10146548
2020-03-29 03:30:00+00:00,1,23,111.037758,90,6.511,18.9218246
2020-04-07 10:30:00+00:00,0.8,23,111.037758,360,8.514,10.77049565
2020-04-12 16:30:00+00:00,0.8,23,111.037758,570,9.017,92.15925474
2020-04-27 14:00:00+00:00,1.2,23,111.037758,120,8.012,24.46330504
2020-05-17 14:30:00+00:00,1.6,23,111.037758,660,22.04,21.4246824
2020-06-01 17:30:00+00:00,6,23,111.037758,120,5.51,57.93103448
2020-06-05 09:00:00+00:00,6.5,23,111.037758,120,6.01,13.24459235
2020-06-10 00:00:00+00:00,6.5,23,111.037758,570,66.106,90.54851299
2020-06-20 04:00:00+00:00,5.4000001,23,111.037758,870,14.525,3.938037866
2020-06-22 01:00:00+00:00,6.5,23,111.037758,270,16.527,-2.777273552
