2020-04-08 07:30:00+00:00,0,0,0,1,0,1,0,1.5,1.0,0.0,120.0,5.422000000000001,33.050534857986
2020-04-13 00:00:00+00:00,0,0,0,1,0,1,0,1.2,1.0,0.0,660.0,16.761999999999997,16.39422503281229
2020-04-15 00:00:00+00:00,0,0,0,1,0,1,0,1.2,1.0,0.0,210.0,7.395,36.26774847870182
2020-04-24 05:30:00+00:00,0,0,0,1,0,1,0,1.4,1.0,0.0,420.0,6.902000000000001,27.093596059113324
2020-04-26 00:30:00+00:00,0,0,0,1,0,1,0,1.7,1.0,0.0,540.0,9.366999999999999,76.19301804206256
2020-05-22 05:30:00+00:00,0,0,0,1,0,1,0,1.9,1.0,0.0,540.0,14.296000000000001,91.52909904868494
2020-10-11 19:00:00+00:00,0,0,0,1,0,1,0,1.2,1.0,0.0,570.0,46.663,22.73750080363457
2020-11-11 12:30:00+00:00,0,0,0,1,0,1,0,1.0,1.0,0.0,30.0,36.124,20.302292104971773
2020-12-04 14:30:00+00:00,0,0,0,1,0,1,0,0.8,1.0,0.0,1020.0,20.571999999999996,32.213688508652524
2020-12-14 10:30:00+00:00,0,0,0,1,0,1,0,0.2,1.0,0.0,450.0,27.092,41.159751956297065
2020-12-20 16:30:00+00:00,0,0,0,1,0,1,0,0.2,1.0,0.0,600.0,11.539,64.17367189531154
2020-12-21 15:30:00+00:00,0,0,0,1,0,1,0,0.2,1.0,0.0,240.0,6.521999999999999,94.02023919043239
2020-12-24 12:00:00+00:00,0,0,0,1,0,1,0,0.6,1.0,0.0,570.0,27.095,69.98339176969921
2020-12-25 01:30:00+00:00,0,0,0,1,0,1,0,0.6,1.0,0.0,360.0,16.554999999999996,93.74207188160678
2021-01-01 15:30:00+00:00,0,0,0,1,0,1,0,0.6,1.0,0.0,780.0,20.569999999999997,6.838437854480617
2021-01-03 17:00:00+00:00,0,0,0,1,0,1,0,0.6,1.0,0.0,120.0,5.018,57.80523448917231
2021-02-07 18:30:00+00:00,0,0,0,1,0,1,0,0.2,1.0,0.0,150.0,6.523,45.20925954315499
2021-02-16 00:30:00+00:00,0,0,0,1,0,1,0,0.3,1.0,0.0,420.0,8.027999999999999,10.13639760837069
2021-02-22 16:30:00+00:00,0,0,0,1,0,1,0,0.6,1.0,0.0,540.0,12.543,73.98947620186559
2021-03-18 07:30:00+00:00,0,0,0,1,0,1,0,0.9,1.0,0.0,270.0,6.021,38.714499252615845
2021-04-01 01:30:00+00:00,0,0,0,1,0,1,0,1.0,1.0,0.0,390.0,11.538,56.83394002426764
2021-04-09 04:30:00+00:00,0,0,0,1,0,1,0,2.1000001,1.0,0.0,180.0,14.549,2.295690425458792
2021-04-11 02:00:00+00:00,0,0,0,1,0,1,0,1.7,1.0,0.0,450.0,20.067999999999998,7.033585808251927
2021-04-14 14:00:00+00:00,0,0,0,1,0,1,0,1.7,1.0,0.0,840.0,9.534999999999998,12.375458835867855
2021-04-24 22:30:00+00:00,0,0,0,1,0,1,0,1.7,1.0,0.0,690.0,20.706000000000003,-3.412054476963191
2021-05-04 19:00:00+00:00,0,0,0,1,0,1,0,1.9,1.0,0.0,90.0,6.5649999999999995,47.022086824067024
2021-05-05 10:00:00+00:00,0,0,0,1,0,1,0,1.9,1.0,0.0,120.0,5.05,28.56435643564356
2021-05-26 19:30:00+00:00,0,0,0,1,0,1,0,1.6,1.0,0.0,180.0,6.567,45.648698035632705
2021-05-28 21:30:00+00:00,0,0,0,1,0,1,0,1.6,1.0,0.0,990.0,35.862,21.431459483575928
2021-06-11 00:30:00+00:00,0,0,0,1,0,1,0,1.9,1.0,0.0,300.0,18.183999999999997,5.679443466783968
2021-06-22 14:00:00+00:00,0,0,0,1,0,1,0,2.0,1.0,0.0,120.0,11.617000000000003,7.062925023672211
2021-07-01 23:00:00+00:00,0,0,0,1,0,1,0,1.7,1.0,0.0,420.0,10.101,39.34758934758935
2021-07-17 22:30:00+00:00,0,0,0,1,0,1,0,1.7,1.0,0.0,120.0,11.112,61.46733261339094
2021-08-15 03:00:00+00:00,0,0,0,1,0,1,0,1.8000001,1.0,0.0,210.0,7.071,37.74925753075944
2021-08-17 00:00:00+00:00,0,0,0,1,0,1,0,2.2,1.0,0.0,150.0,8.082,29.921430339024983
2021-08-18 02:30:00+00:00,0,0,0,1,0,1,0,2.2,1.0,0.0,180.0,5.556,35.66414686825054
2021-08-28 21:30:00+00:00,0,0,0,1,0,1,0,2.1000001,1.0,0.0,90.0,20.205,50.84508784954218
2021-08-30 18:30:00+00:00,0,0,0,1,0,1,0,2.1000001,1.0,0.0,180.0,7.577,60.78593110729841
2021-09-01 02:00:00+00:00,0,0,0,1,0,1,0,2.1000001,1.0,0.0,1140.0,94.95599999999999,50.69716500273811
2021-09-09 02:00:00+00:00,0,0,0,1,0,1,0,1.9,1.0,0.0,330.0,29.298000000000002,11.598061301112713
2021-09-16 01:00:00+00:00,0,0,0,1,0,1,0,1.7,1.0,0.0,120.0,25.255,35.27717283706197
2021-09-22 09:00:00+00:00,0,0,0,1,0,1,0,1.9,1.0,0.0,690.0,6.5649999999999995,45.79588728103579
2021-09-23 02:30:00+00:00,0,0,0,1,0,1,0,1.9,1.0,0.0,420.0,69.70400000000001,31.137739584528873
2020-01-04 19:00:00+00:00,1,0,0,1,0,1,0,0.5,35.0,156.919159,150.0,8.602,28.79562892350616
2020-01-12 04:00:00+00:00,1,0,0,1,0,1,0,0.4,35.0,156.919159,240.0,8.096,68.95998023715416
2020-01-19 01:30:00+00:00,1,0,0,1,0,1,0,0.5,35.0,156.919159,120.0,5.0600000000000005,97.4703557312253
2020-01-24 23:30:00+00:00,1,0,0,1,0,1,0,0.5,35.0,156.919159,600.0,56.667,74.51426756313198
2020-02-06 15:00:00+00:00,1,0,0,1,0,1,0,0.4,35.0,156.919159,450.0,7.59,37.15415019762846
2020-02-07 09:00:00+00:00,1,0,0,1,0,1,0,0.4,35.0,156.919159,420.0,20.240000000000002,60.825098814229264
2020-03-13 04:30:00+00:00,1,0,0,1,0,1,0,0.5,35.0,156.919159,180.0,6.072,8.695652173913036
2020-03-15 01:00:00+00:00,1,0,0,1,0,1,0,0.5,35.0,156.919159,750.0,5.566,7.420050305425788
2020-03-25 04:30:00+00:00,1,0,0,1,0,1,0,0.9,35.0,156.919159,780.0,10.120000000000001,15.316205533596861
2020-04-01 00:00:00+00:00,1,0,0,1,0,1,0,0.9,35.0,156.919159,390.0,6.578,8.86287625418063
2020-04-07 18:00:00+00:00,1,0,0,1,0,1,0,1.2,35.0,156.919159,90.0,5.565,13.11769991015273
2020-04-08 07:30:00+00:00,1,0,0,1,0,1,0,1.2,35.0,156.919159,150.0,5.566000000000001,31.65648580668345
2020-04-13 00:30:00+00:00,1,0,0,1,0,1,0,1.5,35.0,156.919159,960.0,31.878,48.43152017065059
2020-04-14 23:30:00+00:00,1,0,0,1,0,1,0,1.5,35.0,156.919159,420.0,8.096000000000002,8.423913043478287
2020-04-23 19:00:00+00:00,1,0,0,1,0,1,0,1.5,35.0,156.919159,360.0,6.072000000000001,27.79973649538868
2020-04-24 06:00:00+00:00,1,0,0,1,0,1,0,1.5,35.0,156.919159,390.0,5.0600000000000005,33.79446640316206
2020-04-26 00:00:00+00:00,1,0,0,1,0,1,0,3.2,35.0,156.919159,540.0,8.602,28.853754940711475
2020-04-26 20:30:00+00:00,1,0,0,1,0,1,0,3.2,35.0,156.919159,150.0,7.084,36.29305477131564
2020-04-27 03:30:00+00:00,1,0,0,1,0,1,0,3.2,35.0,156.919159,300.0,5.0600000000000005,8.300395256917012
2020-05-04 00:30:00+00:00,1,0,0,1,0,1,0,5.0,35.0,156.919159,240.0,19.227,69.1527539397722
2020-05-08 23:00:00+00:00,1,0,0,1,0,1,0,5.0,35.0,156.919159,120.0,5.0600000000000005,41.40316205533597
