startdateTime,TFPrecipBulkAvg
2020-02-06T02:30:00Z,0.04825
2020-02-06T03:00:00Z,0.11325
2020-02-06T03:30:00Z,0.178
2020-02-06T04:00:00Z,0.485
2020-02-06T04:30:00Z,0.42000000000000004
2020-02-06T05:00:00Z,0.1295
2020-02-06T05:30:00Z,0.03225
2020-02-06T06:00:00Z,0.032
2020-02-06T06:30:00Z,0.14550000000000002
2020-02-06T07:00:00Z,0.4365
2020-02-06T07:30:00Z,0.35575
2020-02-06T08:00:00Z,0.27475
2020-02-06T08:30:00Z,0.4525
2020-02-06T09:00:00Z,0.46875
2020-02-06T09:30:00Z,0.46875
2020-02-06T10:00:00Z,0.4525
2020-02-06T10:30:00Z,0.9700000000000001
2020-02-06T11:00:00Z,0.6302500000000001
2020-02-06T11:30:00Z,0.79175
2020-02-06T12:00:00Z,0.53325
2020-02-06T12:30:00Z,0.6465000000000001
2020-02-06T13:00:00Z,0.6787500000000001
2020-02-06T13:30:00Z,0.42025
2020-02-06T14:00:00Z,0.40375000000000005
2020-02-06T14:30:00Z,0.6465000000000001
2020-02-06T15:00:00Z,0.43625
2020-02-06T15:30:00Z,0.614
2020-02-06T16:00:00Z,0.54975
2020-02-06T16:30:00Z,0.21000000000000002
2020-02-06T17:00:00Z,0.21000000000000002
2020-02-06T17:30:00Z,0.2585
2020-02-06T18:00:00Z,0.50075
2020-02-06T18:30:00Z,0.84025
2020-02-06T19:00:00Z,1.083
2020-02-06T19:30:00Z,0.8240000000000001
2020-02-06T20:00:00Z,1.0825
2020-02-06T20:30:00Z,1.067
2020-02-06T21:00:00Z,1.09925
2020-02-06T21:30:00Z,0.7432500000000001
2020-02-06T22:00:00Z,0.40375000000000005
2020-02-06T22:30:00Z,0.19375
2020-02-06T23:00:00Z,0.01625
2020-02-06T23:30:00Z,0.0645
2020-02-07T00:00:00Z,0.647
2020-02-07T00:30:00Z,1.40625
2020-02-07T01:00:00Z,0.501
2020-02-07T01:30:00Z,0.50125
2020-02-07T02:00:00Z,1.5034999999999998
2020-02-07T02:30:00Z,1.93975
2020-02-07T03:00:00Z,1.66475
2020-02-07T03:30:00Z,1.859
2020-02-07T04:00:00Z,1.55175
2020-02-07T04:30:00Z,0.9374999999999999
2020-02-07T05:00:00Z,0.679
2020-02-07T05:30:00Z,0.9375000000000001
2020-02-07T06:00:00Z,0.7595000000000001
2020-02-07T06:30:00Z,0.6787500000000001
2020-02-07T07:00:00Z,1.18
2020-02-07T07:30:00Z,1.0185
2020-02-07T08:00:00Z,1.06675
2020-02-07T08:30:00Z,1.5355
2020-02-07T09:00:00Z,0.88875
2020-02-07T09:30:00Z,0.8405
2020-02-07T10:00:00Z,1.24475
2020-02-07T10:30:00Z,0.76
2020-02-07T11:00:00Z,0.808
2020-02-07T11:30:00Z,0.90525
2020-02-07T12:00:00Z,0.7435
2020-02-07T12:30:00Z,0.7917500000000001
2020-02-07T13:00:00Z,0.50125
2020-02-07T13:30:00Z,0.37175
2020-02-07T14:00:00Z,0.30725
2020-02-07T14:30:00Z,0.27475
2020-02-07T15:00:00Z,0.64675
2020-02-07T15:30:00Z,0.4525
2020-02-07T16:00:00Z,0.37150000000000005
2020-02-07T16:30:00Z,0.30725
2020-02-07T17:00:00Z,0.14575
2020-02-07T17:30:00Z,0.08075
2020-02-07T18:00:00Z,0.0
2020-02-07T18:30:00Z,0.04825
2020-02-07T19:00:00Z,0.0
2020-02-07T19:30:00Z,0.307
2020-02-07T20:00:00Z,0.404
2020-02-07T20:30:00Z,0.01625
2020-02-07T21:00:00Z,0.01625
2020-02-07T21:30:00Z,0.21050000000000002
2020-02-07T22:00:00Z,0.0485
2020-02-07T22:30:00Z,0.69525
2020-02-07T23:00:00Z,0.03225
2020-02-07T23:30:00Z,0.01625
2020-02-08T00:00:00Z,0.03225
2020-02-08T00:30:00Z,0.03225
2020-02-08T01:00:00Z,0.04875
2020-02-08T01:30:00Z,0.0
2020-02-08T02:00:00Z,0.01625
2020-02-08T02:30:00Z,0.76
2020-02-08T03:00:00Z,1.2445000000000002
2020-02-08T03:30:00Z,0.93725
2020-02-08T04:00:00Z,1.843
2020-02-08T04:30:00Z,2.1982500000000003
2020-02-08T05:00:00Z,0.097
2020-02-08T05:30:00Z,0.06475
2020-02-08T06:00:00Z,0.016
2020-02-08T06:30:00Z,0.01625
2020-02-08T07:00:00Z,0.178
2020-02-08T07:30:00Z,0.03225
2020-02-08T08:00:00Z,0.01625
2020-02-08T08:30:00Z,0.42075
2020-02-08T09:00:00Z,0.6627500000000001
2020-02-08T09:30:00Z,0.16175
2020-02-08T10:00:00Z,0.5335
2020-02-08T10:30:00Z,0.35550000000000004
2020-02-08T11:00:00Z,0.4365
2020-02-08T11:30:00Z,0.097
2020-02-08T12:00:00Z,0.32325000000000004
2020-02-08T12:30:00Z,0.22625
2020-02-08T13:00:00Z,0.53375
2020-02-08T13:30:00Z,0.2425
2020-02-08T14:00:00Z,0.08075
2020-02-08T14:30:00Z,0.01625
2020-02-08T15:00:00Z,0.04825
2020-02-08T15:30:00Z,1.1485
2020-02-08T16:00:00Z,0.5497500000000001
2020-02-08T16:30:00Z,1.40675
2020-02-08T17:00:00Z,0.7275
2020-02-08T17:30:00Z,0.21025
2020-02-08T18:00:00Z,0.0645
2020-02-08T18:30:00Z,0.0485
2020-02-08T19:00:00Z,0.06475
2020-02-08T19:30:00Z,0.30725
2020-02-08T20:00:00Z,0.0
2020-02-08T20:30:00Z,0.01625
2020-02-08T21:00:00Z,0.194
